lat,lon,blue,green,red,nir,swir1,swir2,ndvi,evi,savi,ndmi,nbr,elevation,slope,n_images,agbd_tonnes_per_ha
-15.565409969201156,14.902876654275271,406.0,535.0,645.0,1864.0,2128.0,1353.0,0.45176371932029724,0.9026576505739896,0.6775015933715742,-0.09465020895004272,0.1534290313720703,1177,3.0308375358581543,49,8.676447
-15.564589048475344,14.903521998097348,388.0,525.0,670.0,1882.0,2142.0,1311.0,0.4521667957305908,0.9981412639405205,0.6781115879828327,-0.1024189367890358,0.15387263894081116,1175,3.379870891571045,49,10.724285
-15.564178683839174,14.90384462601955,391.0,548.0,641.0,1924.0,2238.0,1322.0,0.4925851821899414,1.1614817846909538,0.7387297134842717,-0.060070671141147614,0.17924821376800537,1178,1.9248677492141724,49,8.869869
-15.563768365581549,14.904167233916514,365.0,522.0,628.0,1848.0,2273.0,1390.0,0.4884910583496094,1.1508704061895552,0.73258043895163,-0.1060052216053009,0.14487633109092712,1178,0.9627042412757874,49,7.64972
-15.563357865911106,14.904489937247764,348.0,513.0,615.0,1928.0,2259.0,1351.0,0.4952789843082428,1.1078717201166182,0.7427590645784167,-0.09650495648384094,0.16599732637405396,1175,4.266725063323975,49,11.879798
-15.560484571714984,14.90674887697607,357.0,500.0,606.0,1834.0,2145.0,1281.0,0.4711455702781677,1.0589539826279801,0.7065662002152853,-0.09366540610790253,0.1732158213853836,1176,0.9274099469184875,49,15.321257
-15.560074042062348,14.907071646269776,409.0,564.0,656.0,1756.0,2231.0,1329.0,0.39640823006629944,0.9597722263041881,0.5944821545872564,-0.10393872857093811,0.1779935210943222,1175,0.9626860022544861,49,11.39372
-15.559663283391057,14.90739455102033,355.0,520.0,574.0,1788.0,2123.0,1281.0,0.5216606259346008,1.1482119775958637,0.7823144597338145,-0.04833512380719185,0.20000000298023224,1176,1.3366094827651978,49,14.749125
-15.559252757957037,14.90771734370175,374.0,532.0,612.0,1914.0,2224.0,1348.0,0.5004476308822632,1.281867145421903,0.7505034683374356,-0.04460279643535614,0.19504240155220032,1176,1.3366085290908813,49,10.925363
-15.558842072961957,14.908040223075306,359.0,530.0,604.0,1884.0,2158.0,1276.0,0.49201008677482605,1.2253909843606257,0.7378599957956695,-0.03349282220005989,0.20498524606227875,1176,1.3366066217422485,49,12.489528
-15.558431364326005,14.908363120722704,338.0,505.0,574.0,1838.0,2149.0,1259.0,0.5214723944664001,1.1549134835128958,0.7820372398685651,-0.07700534909963608,0.19786855578422546,1176,0.9274099469184875,49,14.307489
-15.55802069723494,14.90868600397102,372.0,565.0,650.0,1940.0,2259.0,1406.0,0.49025845527648926,1.1981364275668074,0.7352415026833632,-0.049987565726041794,0.18952062726020813,1175,0.9626769423484802,49,12.282755
-15.557610029354658,14.909008894401218,409.0,577.0,670.0,1798.0,2315.0,1512.0,0.43697479367256165,0.9449838187702265,0.6553245116572148,-0.09849246591329575,0.11653116345405579,1175,2.6717545986175537,49,14.6702
-15.556788618466191,14.909654734408171,379.0,531.0,617.0,1830.0,2248.0,1357.0,0.4777824878692627,1.061489281684844,0.7165221070446371,-0.08547456562519073,0.19452054798603058,1175,1.3366010189056396,49,16.99805
-15.556377794971814,14.90997772535755,354.0,517.0,584.0,1714.0,2088.0,1321.0,0.5169946551322937,1.296944250058316,0.7753185781354796,-0.07162383943796158,0.19148936867713928,1175,2.136265993118286,49,14.811692
-15.555967133039958,14.910300642122142,352.0,508.0,603.0,1740.0,2187.0,1370.0,0.4717476963996887,1.1232109520846298,0.7074666082767681,-0.10804353654384613,0.15497076511383057,1174,2.9417388439178467,49,10.8846245
-15.555556162107903,14.91062372247937,401.0,566.0,683.0,1848.0,2185.0,1332.0,0.4219212830066681,0.9375975039001561,0.6327480431563359,-0.04863141104578972,0.19650372862815857,1177,4.740211486816406,49,16.990442
-15.555144896394776,14.910946957095486,403.0,607.0,698.0,1946.0,2419.0,1482.0,0.4373522400856018,1.0315323976158433,0.6558991530431357,-0.06070908159017563,0.1664005070924759,1176,4.890399932861328,49,13.252004
-15.553502154471438,14.91223872522893,424.0,586.0,710.0,1832.0,2206.0,1486.0,0.44329896569252014,0.9365348980852378,0.6648113790970934,-0.11372348666191101,0.09443402290344238,1178,2.941735029220581,49,6.918302
-15.553091275712044,14.91256175493234,444.0,621.0,780.0,2018.0,2379.0,1632.0,0.4317399561405182,0.9003751563151313,0.6474861403173389,-0.09731461107730865,0.11155721545219421,1176,0.9626535773277283,49,4.8115215
-15.550625691150762,14.914499830497714,507.0,711.0,928.0,2054.0,2599.0,1781.0,0.3571910858154297,0.7754475020037404,0.5356962025316456,-0.12725651264190674,0.06532099843025208,1176,1.3365795612335205,49,1.564893
-15.548570773103222,14.91611441518561,472.0,648.0,855.0,2024.0,2513.0,1746.0,0.4146341383457184,0.8815760510675764,0.6218396987627757,-0.12062430381774902,0.07024908810853958,1176,1.92472243309021,49,8.78113
-15.5456937000464,14.918373288103416,546.0,753.0,968.0,2092.0,2501.0,1708.0,0.3654497563838959,0.7448238773863942,0.5480714957666981,-0.08700669556856155,0.1066666692495346,1177,2.941723108291626,49,4.505998
-15.543638178446328,14.919985663907212,565.0,756.0,1012.0,2106.0,2726.0,1860.0,0.3626962900161743,0.7596131163010144,0.5439923408329344,-0.1130121573805809,0.07000266015529633,1177,1.3365561962127686,49,20.558065
-15.543226959846823,14.920308061339933,520.0,734.0,952.0,2056.0,2743.0,1911.0,0.3522990345954895,0.7676791646891314,0.52836117082851,-0.12559835612773895,0.039601363241672516,1176,0.9274099469184875,49,6.421393
-15.541170874267648,14.921919388108272,366.0,514.0,563.0,1990.0,2113.0,1241.0,0.5554678440093994,1.1101220752797558,0.8330373001776199,-0.012817290611565113,0.24094487726688385,1178,0.9274099469184875,49,8.630132
-15.539114272688275,14.9235299200409,358.0,509.0,569.0,1886.0,2001.0,1198.0,0.5178127884864807,1.2674594186485466,0.7765582936425761,-0.03813229501247406,0.20963682234287262,1178,1.8543341159820557,49,9.358772
-15.538702939737824,14.923851910483618,399.0,569.0,674.0,1990.0,2169.0,1415.0,0.4711388349533081,1.0600155884645361,0.7065704815753558,-0.04940923675894737,0.17725308239459991,1179,0.9625873565673828,49,6.6510234
